-78.12,-7.30,155.44
-78.16,-7.27,154.20
-78.21,-7.24,153.01
-78.27,-7.21,151.66
-78.32,-7.17,150.48
-78.37,-7.13,149.21
-78.45,-7.08,148.05
-78.50,-7.04,146.72
-78.58,-6.98,145.52
-78.64,-6.93,144.19
-78.71,-6.87,142.92
-78.78,-6.82,142.18
-78.82,-6.79,141.87
-78.82,-6.79,141.90
-78.82,-6.78,141.92
-78.82,-6.79,141.94
-78.82,-6.78,141.94
-78.82,-6.79,141.94
-78.82,-6.78,141.94
-78.80,-6.79,141.94
-78.79,-6.80,141.94
-78.78,-6.80,141.94
-78.78,-6.81,141.94
-78.77,-6.81,141.94
-78.76,-6.82,141.94
-78.76,-6.82,141.94
-78.75,-6.82,141.94
-78.75,-6.83,141.94
-78.74,-6.83,141.94
-78.74,-6.83,141.94
-78.74,-6.84,141.94
-78.73,-6.84,141.96
-78.73,-6.84,141.96
-78.73,-6.84,141.98
-78.72,-6.84,141.98
-78.72,-6.84,141.98
-78.72,-6.85,141.98
-78.72,-6.85,141.99
-78.71,-6.85,141.99
-78.71,-6.85,141.99
-78.71,-6.85,141.99
-78.71,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.85,141.99
-78.70,-6.84,141.99
-78.70,-6.84,141.99
-78.70,-6.84,141.99
-78.70,-6.84,141.99
-78.70,-6.83,141.99
-78.71,-6.83,141.99
-78.71,-6.83,141.99
-78.71,-6.83,141.99
-78.71,-6.82,141.99
-78.71,-6.82,141.99
-78.72,-6.82,141.99
-78.72,-6.81,141.99
-78.72,-6.81,141.99
-78.73,-6.80,141.99
-78.73,-6.80,141.99
-78.73,-6.80,141.99
-78.74,-6.79,141.99
-78.74,-6.79,141.98
-78.74,-6.78,141.95
-78.75,-6.78,141.95
-78.75,-6.78,141.94
-78.75,-6.77,141.94
-78.76,-6.77,141.95
-78.76,-6.76,141.94
-78.76,-6.76,141.94
-78.77,-6.75,141.94
-78.77,-6.75,141.94
-78.78,-6.75,141.94
-78.78,-6.74,141.94
-78.79,-6.74,141.94
-78.79,-6.73,141.94
-78.79,-6.73,141.94
-78.80,-6.73,141.94
-78.80,-6.72,141.94
-78.80,-6.72,141.94
-78.81,-6.71,141.94
